0	0	0
0	0.04	0.250666
0	0.08	0.49738
0	0.12	0.736249
0	0.16	0.963507
0	0.2	1.17557
0	0.24	1.36909
0	0.28	1.54103
0	0.32	1.68866
0	0.36	1.80965
0	0.4	1.90211
0	0.44	1.96457
0	0.48	1.99605
0	0.52	1.99605
0	0.56	1.96457
0	0.6	1.90211
0	0.64	1.80965
0	0.68	1.68866
0	0.72	1.54103
0	0.76	1.36909
0	0.8	1.17557
0	0.84	0.963507
0	0.88	0.736249
0	0.92	0.49738
0	0.96	0.250666
0	1	2.44921e-016
0	1.04	-0.250666
0	1.08	-0.49738
0	1.12	-0.736249
0	1.16	-0.963507
0	1.2	-1.17557
0	1.24	-1.36909
0	1.28	-1.54103
0	1.32	-1.68866
0	1.36	-1.80965
0	1.4	-1.90211
0	1.44	-1.96457
0	1.48	-1.99605
0	1.52	-1.99605
0	1.56	-1.96457
0	1.6	-1.90211
0	1.64	-1.80965
0	1.68	-1.68866
0	1.72	-1.54103
0	1.76	-1.36909
0	1.8	-1.17557
0	1.84	-0.963507
0	1.88	-0.736249
0	1.92	-0.49738
0	1.96	-0.250666
0	2	-4.89843e-016
0	2.04	0.250666
0	2.08	0.49738
0	2.12	0.736249
0	2.16	0.963507
0	2.2	1.17557
0	2.24	1.36909
0	2.28	1.54103
0	2.32	1.68866
0	2.36	1.80965
0	2.4	1.90211
0	2.44	1.96457
0	2.48	1.99605
0	2.52	1.99605
0	2.56	1.96457
0	2.6	1.90211
0	2.64	1.80965
0	2.68	1.68866
0	2.72	1.54103
0	2.76	1.36909
0	2.8	1.17557
0	2.84	0.963507
0	2.88	0.736249
0	2.92	0.49738
0	2.96	0.250666
0	3	7.34764e-016
0	3.04	-0.250666
0	3.08	-0.49738
0	3.12	-0.736249
0	3.16	-0.963507
0	3.2	-1.17557
0	3.24	-1.36909
0	3.28	-1.54103
0	3.32	-1.68866
0	3.36	-1.80965
0	3.4	-1.90211
0	3.44	-1.96457
0	3.48	-1.99605
0	3.52	-1.99605
0	3.56	-1.96457
0	3.6	-1.90211
0	3.64	-1.80965
0	3.68	-1.68866
0	3.72	-1.54103
0	3.76	-1.36909
0	3.8	-1.17557
0	3.84	-0.963507
0	3.88	-0.736249
0	3.92	-0.49738
0	3.96	-0.250666
0	4	-9.79685e-016
0.1	0	0
0.1	0.04	0.147338
0.1	0.08	0.292352
0.1	0.12	0.432756
0.1	0.16	0.566335
0.1	0.2	0.690983
0.1	0.24	0.804733
0.1	0.28	0.905793
0.1	0.32	0.992567
0.1	0.36	1.06369
0.1	0.4	1.11803
0.1	0.44	1.15475
0.1	0.48	1.17325
0.1	0.52	1.17325
0.1	0.56	1.15475
0.1	0.6	1.11803
0.1	0.64	1.06369
0.1	0.68	0.992567
0.1	0.72	0.905793
0.1	0.76	0.804733
0.1	0.8	0.690983
0.1	0.84	0.566335
0.1	0.88	0.432756
0.1	0.92	0.292352
0.1	0.96	0.147338
0.1	1	1.43961e-016
0.1	1.04	-0.147338
0.1	1.08	-0.292352
0.1	1.12	-0.432756
0.1	1.16	-0.566335
0.1	1.2	-0.690983
0.1	1.24	-0.804733
0.1	1.28	-0.905793
0.1	1.32	-0.992567
0.1	1.36	-1.06369
0.1	1.4	-1.11803
0.1	1.44	-1.15475
0.1	1.48	-1.17325
0.1	1.52	-1.17325
0.1	1.56	-1.15475
0.1	1.6	-1.11803
0.1	1.64	-1.06369
0.1	1.68	-0.992567
0.1	1.72	-0.905793
0.1	1.76	-0.804733
0.1	1.8	-0.690983
0.1	1.84	-0.566335
0.1	1.88	-0.432756
0.1	1.92	-0.292352
0.1	1.96	-0.147338
0.1	2	-2.87922e-016
0.1	2.04	0.147338
0.1	2.08	0.292352
0.1	2.12	0.432756
0.1	2.16	0.566335
0.1	2.2	0.690983
0.1	2.24	0.804733
0.1	2.28	0.905793
0.1	2.32	0.992567
0.1	2.36	1.06369
0.1	2.4	1.11803
0.1	2.44	1.15475
0.1	2.48	1.17325
0.1	2.52	1.17325
0.1	2.56	1.15475
0.1	2.6	1.11803
0.1	2.64	1.06369
0.1	2.68	0.992567
0.1	2.72	0.905793
0.1	2.76	0.804733
0.1	2.8	0.690983
0.1	2.84	0.566335
0.1	2.88	0.432756
0.1	2.92	0.292352
0.1	2.96	0.147338
0.1	3	4.31883e-016
0.1	3.04	-0.147338
0.1	3.08	-0.292352
0.1	3.12	-0.432756
0.1	3.16	-0.566335
0.1	3.2	-0.690983
0.1	3.24	-0.804733
0.1	3.28	-0.905793
0.1	3.32	-0.992567
0.1	3.36	-1.06369
0.1	3.4	-1.11803
0.1	3.44	-1.15475
0.1	3.48	-1.17325
0.1	3.52	-1.17325
0.1	3.56	-1.15475
0.1	3.6	-1.11803
0.1	3.64	-1.06369
0.1	3.68	-0.992567
0.1	3.72	-0.905793
0.1	3.76	-0.804733
0.1	3.8	-0.690983
0.1	3.84	-0.566335
0.1	3.88	-0.432756
0.1	3.92	-0.292352
0.1	3.96	-0.147338
0.1	4	-5.75844e-016
0.2	0	-0
0.2	0.04	-0.0774602
0.2	0.08	-0.153699
0.2	0.12	-0.227513
0.2	0.16	-0.29774
0.2	0.2	-0.363271
0.2	0.24	-0.423073
0.2	0.28	-0.476203
0.2	0.32	-0.521823
0.2	0.36	-0.559214
0.2	0.4	-0.587785
0.2	0.44	-0.607087
0.2	0.48	-0.616814
0.2	0.52	-0.616814
0.2	0.56	-0.607087
0.2	0.6	-0.587785
0.2	0.64	-0.559214
0.2	0.68	-0.521823
0.2	0.72	-0.476203
0.2	0.76	-0.423073
0.2	0.8	-0.363271
0.2	0.84	-0.29774
0.2	0.88	-0.227513
0.2	0.92	-0.153699
0.2	0.96	-0.0774602
0.2	1	-7.56848e-017
0.2	1.04	0.0774602
0.2	1.08	0.153699
0.2	1.12	0.227513
0.2	1.16	0.29774
0.2	1.2	0.363271
0.2	1.24	0.423073
0.2	1.28	0.476203
0.2	1.32	0.521823
0.2	1.36	0.559214
0.2	1.4	0.587785
0.2	1.44	0.607087
0.2	1.48	0.616814
0.2	1.52	0.616814
0.2	1.56	0.607087
0.2	1.6	0.587785
0.2	1.64	0.559214
0.2	1.68	0.521823
0.2	1.72	0.476203
0.2	1.76	0.423073
0.2	1.8	0.363271
0.2	1.84	0.29774
0.2	1.88	0.227513
0.2	1.92	0.153699
0.2	1.96	0.0774602
0.2	2	1.5137e-016
0.2	2.04	-0.0774602
0.2	2.08	-0.153699
0.2	2.12	-0.227513
0.2	2.16	-0.29774
0.2	2.2	-0.363271
0.2	2.24	-0.423073
0.2	2.28	-0.476203
0.2	2.32	-0.521823
0.2	2.36	-0.559214
0.2	2.4	-0.587785
0.2	2.44	-0.607087
0.2	2.48	-0.616814
0.2	2.52	-0.616814
0.2	2.56	-0.607087
0.2	2.6	-0.587785
0.2	2.64	-0.559214
0.2	2.68	-0.521823
0.2	2.72	-0.476203
0.2	2.76	-0.423073
0.2	2.8	-0.363271
0.2	2.84	-0.29774
0.2	2.88	-0.227513
0.2	2.92	-0.153699
0.2	2.96	-0.0774602
0.2	3	-2.27055e-016
0.2	3.04	0.0774602
0.2	3.08	0.153699
0.2	3.12	0.227513
0.2	3.16	0.29774
0.2	3.2	0.363271
0.2	3.24	0.423073
0.2	3.28	0.476203
0.2	3.32	0.521823
0.2	3.36	0.559214
0.2	3.4	0.587785
0.2	3.44	0.607087
0.2	3.48	0.616814
0.2	3.52	0.616814
0.2	3.56	0.607087
0.2	3.6	0.587785
0.2	3.64	0.559214
0.2	3.68	0.521823
0.2	3.72	0.476203
0.2	3.76	0.423073
0.2	3.8	0.363271
0.2	3.84	0.29774
0.2	3.88	0.227513
0.2	3.92	0.153699
0.2	3.96	0.0774602
0.2	4	3.02739e-016
0.3	0	-0
0.3	0.04	-0.238398
0.3	0.08	-0.473036
0.3	0.12	-0.700215
0.3	0.16	-0.91635
0.3	0.2	-1.11803
0.3	0.24	-1.30209
0.3	0.28	-1.4656
0.3	0.32	-1.60601
0.3	0.36	-1.72108
0.3	0.4	-1.80902
0.3	0.44	-1.86842
0.3	0.48	-1.89836
0.3	0.52	-1.89836
0.3	0.56	-1.86842
0.3	0.6	-1.80902
0.3	0.64	-1.72108
0.3	0.68	-1.60601
0.3	0.72	-1.4656
0.3	0.76	-1.30209
0.3	0.8	-1.11803
0.3	0.84	-0.91635
0.3	0.88	-0.700215
0.3	0.92	-0.473036
0.3	0.96	-0.238398
0.3	1	-2.32934e-016
0.3	1.04	0.238398
0.3	1.08	0.473036
0.3	1.12	0.700215
0.3	1.16	0.91635
0.3	1.2	1.11803
0.3	1.24	1.30209
0.3	1.28	1.4656
0.3	1.32	1.60601
0.3	1.36	1.72108
0.3	1.4	1.80902
0.3	1.44	1.86842
0.3	1.48	1.89836
0.3	1.52	1.89836
0.3	1.56	1.86842
0.3	1.6	1.80902
0.3	1.64	1.72108
0.3	1.68	1.60601
0.3	1.72	1.4656
0.3	1.76	1.30209
0.3	1.8	1.11803
0.3	1.84	0.91635
0.3	1.88	0.700215
0.3	1.92	0.473036
0.3	1.96	0.238398
0.3	2	4.65868e-016
0.3	2.04	-0.238398
0.3	2.08	-0.473036
0.3	2.12	-0.700215
0.3	2.16	-0.91635
0.3	2.2	-1.11803
0.3	2.24	-1.30209
0.3	2.28	-1.4656
0.3	2.32	-1.60601
0.3	2.36	-1.72108
0.3	2.4	-1.80902
0.3	2.44	-1.86842
0.3	2.48	-1.89836
0.3	2.52	-1.89836
0.3	2.56	-1.86842
0.3	2.6	-1.80902
0.3	2.64	-1.72108
0.3	2.68	-1.60601
0.3	2.72	-1.4656
0.3	2.76	-1.30209
0.3	2.8	-1.11803
0.3	2.84	-0.91635
0.3	2.88	-0.700215
0.3	2.92	-0.473036
0.3	2.96	-0.238398
0.3	3	-6.98802e-016
0.3	3.04	0.238398
0.3	3.08	0.473036
0.3	3.12	0.700215
0.3	3.16	0.91635
0.3	3.2	1.11803
0.3	3.24	1.30209
0.3	3.28	1.4656
0.3	3.32	1.60601
0.3	3.36	1.72108
0.3	3.4	1.80902
0.3	3.44	1.86842
0.3	3.48	1.89836
0.3	3.52	1.89836
0.3	3.56	1.86842
0.3	3.6	1.80902
0.3	3.64	1.72108
0.3	3.68	1.60601
0.3	3.72	1.4656
0.3	3.76	1.30209
0.3	3.8	1.11803
0.3	3.84	0.91635
0.3	3.88	0.700215
0.3	3.92	0.473036
0.3	3.96	0.238398
0.3	4	9.31736e-016
0.4	0	-0
0.4	0.04	-0.202793
0.4	0.08	-0.402389
0.4	0.12	-0.595638
0.4	0.16	-0.779494
0.4	0.2	-0.951057
0.4	0.24	-1.10762
0.4	0.28	-1.24672
0.4	0.32	-1.36615
0.4	0.36	-1.46404
0.4	0.4	-1.53884
0.4	0.44	-1.58937
0.4	0.48	-1.61484
0.4	0.52	-1.61484
0.4	0.56	-1.58937
0.4	0.6	-1.53884
0.4	0.64	-1.46404
0.4	0.68	-1.36615
0.4	0.72	-1.24672
0.4	0.76	-1.10762
0.4	0.8	-0.951057
0.4	0.84	-0.779494
0.4	0.88	-0.595638
0.4	0.92	-0.402389
0.4	0.96	-0.202793
0.4	1	-1.98145e-016
0.4	1.04	0.202793
0.4	1.08	0.402389
0.4	1.12	0.595638
0.4	1.16	0.779494
0.4	1.2	0.951057
0.4	1.24	1.10762
0.4	1.28	1.24672
0.4	1.32	1.36615
0.4	1.36	1.46404
0.4	1.4	1.53884
0.4	1.44	1.58937
0.4	1.48	1.61484
0.4	1.52	1.61484
0.4	1.56	1.58937
0.4	1.6	1.53884
0.4	1.64	1.46404
0.4	1.68	1.36615
0.4	1.72	1.24672
0.4	1.76	1.10762
0.4	1.8	0.951057
0.4	1.84	0.779494
0.4	1.88	0.595638
0.4	1.92	0.402389
0.4	1.96	0.202793
0.4	2	3.96291e-016
0.4	2.04	-0.202793
0.4	2.08	-0.402389
0.4	2.12	-0.595638
0.4	2.16	-0.779494
0.4	2.2	-0.951057
0.4	2.24	-1.10762
0.4	2.28	-1.24672
0.4	2.32	-1.36615
0.4	2.36	-1.46404
0.4	2.4	-1.53884
0.4	2.44	-1.58937
0.4	2.48	-1.61484
0.4	2.52	-1.61484
0.4	2.56	-1.58937
0.4	2.6	-1.53884
0.4	2.64	-1.46404
0.4	2.68	-1.36615
0.4	2.72	-1.24672
0.4	2.76	-1.10762
0.4	2.8	-0.951057
0.4	2.84	-0.779494
0.4	2.88	-0.595638
0.4	2.92	-0.402389
0.4	2.96	-0.202793
0.4	3	-5.94436e-016
0.4	3.04	0.202793
0.4	3.08	0.402389
0.4	3.12	0.595638
0.4	3.16	0.779494
0.4	3.2	0.951057
0.4	3.24	1.10762
0.4	3.28	1.24672
0.4	3.32	1.36615
0.4	3.36	1.46404
0.4	3.4	1.53884
0.4	3.44	1.58937
0.4	3.48	1.61484
0.4	3.52	1.61484
0.4	3.56	1.58937
0.4	3.6	1.53884
0.4	3.64	1.46404
0.4	3.68	1.36615
0.4	3.72	1.24672
0.4	3.76	1.10762
0.4	3.8	0.951057
0.4	3.84	0.779494
0.4	3.88	0.595638
0.4	3.92	0.402389
0.4	3.96	0.202793
0.4	4	7.92582e-016
0.5	0	-0
0.5	0.04	-4.60452e-017
0.5	0.08	-9.13642e-017
0.5	0.12	-1.35242e-016
0.5	0.16	-1.76988e-016
0.5	0.2	-2.15942e-016
0.5	0.24	-2.5149e-016
0.5	0.28	-2.83073e-016
0.5	0.32	-3.10191e-016
0.5	0.36	-3.32417e-016
0.5	0.4	-3.49401e-016
0.5	0.44	-3.60875e-016
0.5	0.48	-3.66657e-016
0.5	0.52	-3.66657e-016
0.5	0.56	-3.60875e-016
0.5	0.6	-3.49401e-016
0.5	0.64	-3.32417e-016
0.5	0.68	-3.10191e-016
0.5	0.72	-2.83073e-016
0.5	0.76	-2.5149e-016
0.5	0.8	-2.15942e-016
0.5	0.84	-1.76988e-016
0.5	0.88	-1.35242e-016
0.5	0.92	-9.13642e-017
0.5	0.96	-4.60452e-017
0.5	1	-4.49898e-032
0.5	1.04	4.60452e-017
0.5	1.08	9.13642e-017
0.5	1.12	1.35242e-016
0.5	1.16	1.76988e-016
0.5	1.2	2.15942e-016
0.5	1.24	2.5149e-016
0.5	1.28	2.83073e-016
0.5	1.32	3.10191e-016
0.5	1.36	3.32417e-016
0.5	1.4	3.49401e-016
0.5	1.44	3.60875e-016
0.5	1.48	3.66657e-016
0.5	1.52	3.66657e-016
0.5	1.56	3.60875e-016
0.5	1.6	3.49401e-016
0.5	1.64	3.32417e-016
0.5	1.68	3.10191e-016
0.5	1.72	2.83073e-016
0.5	1.76	2.5149e-016
0.5	1.8	2.15942e-016
0.5	1.84	1.76988e-016
0.5	1.88	1.35242e-016
0.5	1.92	9.13642e-017
0.5	1.96	4.60452e-017
0.5	2	8.99796e-032
0.5	2.04	-4.60452e-017
0.5	2.08	-9.13642e-017
0.5	2.12	-1.35242e-016
0.5	2.16	-1.76988e-016
0.5	2.2	-2.15942e-016
0.5	2.24	-2.5149e-016
0.5	2.28	-2.83073e-016
0.5	2.32	-3.10191e-016
0.5	2.36	-3.32417e-016
0.5	2.4	-3.49401e-016
0.5	2.44	-3.60875e-016
0.5	2.48	-3.66657e-016
0.5	2.52	-3.66657e-016
0.5	2.56	-3.60875e-016
0.5	2.6	-3.49401e-016
0.5	2.64	-3.32417e-016
0.5	2.68	-3.10191e-016
0.5	2.72	-2.83073e-016
0.5	2.76	-2.5149e-016
0.5	2.8	-2.15942e-016
0.5	2.84	-1.76988e-016
0.5	2.88	-1.35242e-016
0.5	2.92	-9.13642e-017
0.5	2.96	-4.60452e-017
0.5	3	-1.34969e-031
0.5	3.04	4.60452e-017
0.5	3.08	9.13642e-017
0.5	3.12	1.35242e-016
0.5	3.16	1.76988e-016
0.5	3.2	2.15942e-016
0.5	3.24	2.5149e-016
0.5	3.28	2.83073e-016
0.5	3.32	3.10191e-016
0.5	3.36	3.32417e-016
0.5	3.4	3.49401e-016
0.5	3.44	3.60875e-016
0.5	3.48	3.66657e-016
0.5	3.52	3.66657e-016
0.5	3.56	3.60875e-016
0.5	3.6	3.49401e-016
0.5	3.64	3.32417e-016
0.5	3.68	3.10191e-016
0.5	3.72	2.83073e-016
0.5	3.76	2.5149e-016
0.5	3.8	2.15942e-016
0.5	3.84	1.76988e-016
0.5	3.88	1.35242e-016
0.5	3.92	9.13642e-017
0.5	3.96	4.60452e-017
0.5	4	1.79959e-031
0.6	0	0
0.6	0.04	0.202793
0.6	0.08	0.402389
0.6	0.12	0.595638
0.6	0.16	0.779494
0.6	0.2	0.951057
0.6	0.24	1.10762
0.6	0.28	1.24672
0.6	0.32	1.36615
0.6	0.36	1.46404
0.6	0.4	1.53884
0.6	0.44	1.58937
0.6	0.48	1.61484
0.6	0.52	1.61484
0.6	0.56	1.58937
0.6	0.6	1.53884
0.6	0.64	1.46404
0.6	0.68	1.36615
0.6	0.72	1.24672
0.6	0.76	1.10762
0.6	0.8	0.951057
0.6	0.84	0.779494
0.6	0.88	0.595638
0.6	0.92	0.402389
0.6	0.96	0.202793
0.6	1	1.98145e-016
0.6	1.04	-0.202793
0.6	1.08	-0.402389
0.6	1.12	-0.595638
0.6	1.16	-0.779494
0.6	1.2	-0.951057
0.6	1.24	-1.10762
0.6	1.28	-1.24672
0.6	1.32	-1.36615
0.6	1.36	-1.46404
0.6	1.4	-1.53884
0.6	1.44	-1.58937
0.6	1.48	-1.61484
0.6	1.52	-1.61484
0.6	1.56	-1.58937
0.6	1.6	-1.53884
0.6	1.64	-1.46404
0.6	1.68	-1.36615
0.6	1.72	-1.24672
0.6	1.76	-1.10762
0.6	1.8	-0.951057
0.6	1.84	-0.779494
0.6	1.88	-0.595638
0.6	1.92	-0.402389
0.6	1.96	-0.202793
0.6	2	-3.96291e-016
0.6	2.04	0.202793
0.6	2.08	0.402389
0.6	2.12	0.595638
0.6	2.16	0.779494
0.6	2.2	0.951057
0.6	2.24	1.10762
0.6	2.28	1.24672
0.6	2.32	1.36615
0.6	2.36	1.46404
0.6	2.4	1.53884
0.6	2.44	1.58937
0.6	2.48	1.61484
0.6	2.52	1.61484
0.6	2.56	1.58937
0.6	2.6	1.53884
0.6	2.64	1.46404
0.6	2.68	1.36615
0.6	2.72	1.24672
0.6	2.76	1.10762
0.6	2.8	0.951057
0.6	2.84	0.779494
0.6	2.88	0.595638
0.6	2.92	0.402389
0.6	2.96	0.202793
0.6	3	5.94436e-016
0.6	3.04	-0.202793
0.6	3.08	-0.402389
0.6	3.12	-0.595638
0.6	3.16	-0.779494
0.6	3.2	-0.951057
0.6	3.24	-1.10762
0.6	3.28	-1.24672
0.6	3.32	-1.36615
0.6	3.36	-1.46404
0.6	3.4	-1.53884
0.6	3.44	-1.58937
0.6	3.48	-1.61484
0.6	3.52	-1.61484
0.6	3.56	-1.58937
0.6	3.6	-1.53884
0.6	3.64	-1.46404
0.6	3.68	-1.36615
0.6	3.72	-1.24672
0.6	3.76	-1.10762
0.6	3.8	-0.951057
0.6	3.84	-0.779494
0.6	3.88	-0.595638
0.6	3.92	-0.402389
0.6	3.96	-0.202793
0.6	4	-7.92582e-016
0.7	0	0
0.7	0.04	0.238398
0.7	0.08	0.473036
0.7	0.12	0.700215
0.7	0.16	0.91635
0.7	0.2	1.11803
0.7	0.24	1.30209
0.7	0.28	1.4656
0.7	0.32	1.60601
0.7	0.36	1.72108
0.7	0.4	1.80902
0.7	0.44	1.86842
0.7	0.48	1.89836
0.7	0.52	1.89836
0.7	0.56	1.86842
0.7	0.6	1.80902
0.7	0.64	1.72108
0.7	0.68	1.60601
0.7	0.72	1.4656
0.7	0.76	1.30209
0.7	0.8	1.11803
0.7	0.84	0.91635
0.7	0.88	0.700215
0.7	0.92	0.473036
0.7	0.96	0.238398
0.7	1	2.32934e-016
0.7	1.04	-0.238398
0.7	1.08	-0.473036
0.7	1.12	-0.700215
0.7	1.16	-0.91635
0.7	1.2	-1.11803
0.7	1.24	-1.30209
0.7	1.28	-1.4656
0.7	1.32	-1.60601
0.7	1.36	-1.72108
0.7	1.4	-1.80902
0.7	1.44	-1.86842
0.7	1.48	-1.89836
0.7	1.52	-1.89836
0.7	1.56	-1.86842
0.7	1.6	-1.80902
0.7	1.64	-1.72108
0.7	1.68	-1.60601
0.7	1.72	-1.4656
0.7	1.76	-1.30209
0.7	1.8	-1.11803
0.7	1.84	-0.91635
0.7	1.88	-0.700215
0.7	1.92	-0.473036
0.7	1.96	-0.238398
0.7	2	-4.65868e-016
0.7	2.04	0.238398
0.7	2.08	0.473036
0.7	2.12	0.700215
0.7	2.16	0.91635
0.7	2.2	1.11803
0.7	2.24	1.30209
0.7	2.28	1.4656
0.7	2.32	1.60601
0.7	2.36	1.72108
0.7	2.4	1.80902
0.7	2.44	1.86842
0.7	2.48	1.89836
0.7	2.52	1.89836
0.7	2.56	1.86842
0.7	2.6	1.80902
0.7	2.64	1.72108
0.7	2.68	1.60601
0.7	2.72	1.4656
0.7	2.76	1.30209
0.7	2.8	1.11803
0.7	2.84	0.91635
0.7	2.88	0.700215
0.7	2.92	0.473036
0.7	2.96	0.238398
0.7	3	6.98802e-016
0.7	3.04	-0.238398
0.7	3.08	-0.473036
0.7	3.12	-0.700215
0.7	3.16	-0.91635
0.7	3.2	-1.11803
0.7	3.24	-1.30209
0.7	3.28	-1.4656
0.7	3.32	-1.60601
0.7	3.36	-1.72108
0.7	3.4	-1.80902
0.7	3.44	-1.86842
0.7	3.48	-1.89836
0.7	3.52	-1.89836
0.7	3.56	-1.86842
0.7	3.6	-1.80902
0.7	3.64	-1.72108
0.7	3.68	-1.60601
0.7	3.72	-1.4656
0.7	3.76	-1.30209
0.7	3.8	-1.11803
0.7	3.84	-0.91635
0.7	3.88	-0.700215
0.7	3.92	-0.473036
0.7	3.96	-0.238398
0.7	4	-9.31736e-016
0.8	0	0
0.8	0.04	0.0774602
0.8	0.08	0.153699
0.8	0.12	0.227513
0.8	0.16	0.29774
0.8	0.2	0.363271
0.8	0.24	0.423073
0.8	0.28	0.476203
0.8	0.32	0.521823
0.8	0.36	0.559214
0.8	0.4	0.587785
0.8	0.44	0.607087
0.8	0.48	0.616814
0.8	0.52	0.616814
0.8	0.56	0.607087
0.8	0.6	0.587785
0.8	0.64	0.559214
0.8	0.68	0.521823
0.8	0.72	0.476203
0.8	0.76	0.423073
0.8	0.8	0.363271
0.8	0.84	0.29774
0.8	0.88	0.227513
0.8	0.92	0.153699
0.8	0.96	0.0774602
0.8	1	7.56848e-017
0.8	1.04	-0.0774602
0.8	1.08	-0.153699
0.8	1.12	-0.227513
0.8	1.16	-0.29774
0.8	1.2	-0.363271
0.8	1.24	-0.423073
0.8	1.28	-0.476203
0.8	1.32	-0.521823
0.8	1.36	-0.559214
0.8	1.4	-0.587785
0.8	1.44	-0.607087
0.8	1.48	-0.616814
0.8	1.52	-0.616814
0.8	1.56	-0.607087
0.8	1.6	-0.587785
0.8	1.64	-0.559214
0.8	1.68	-0.521823
0.8	1.72	-0.476203
0.8	1.76	-0.423073
0.8	1.8	-0.363271
0.8	1.84	-0.29774
0.8	1.88	-0.227513
0.8	1.92	-0.153699
0.8	1.96	-0.0774602
0.8	2	-1.5137e-016
0.8	2.04	0.0774602
0.8	2.08	0.153699
0.8	2.12	0.227513
0.8	2.16	0.29774
0.8	2.2	0.363271
0.8	2.24	0.423073
0.8	2.28	0.476203
0.8	2.32	0.521823
0.8	2.36	0.559214
0.8	2.4	0.587785
0.8	2.44	0.607087
0.8	2.48	0.616814
0.8	2.52	0.616814
0.8	2.56	0.607087
0.8	2.6	0.587785
0.8	2.64	0.559214
0.8	2.68	0.521823
0.8	2.72	0.476203
0.8	2.76	0.423073
0.8	2.8	0.363271
0.8	2.84	0.29774
0.8	2.88	0.227513
0.8	2.92	0.153699
0.8	2.96	0.0774602
0.8	3	2.27055e-016
0.8	3.04	-0.0774602
0.8	3.08	-0.153699
0.8	3.12	-0.227513
0.8	3.16	-0.29774
0.8	3.2	-0.363271
0.8	3.24	-0.423073
0.8	3.28	-0.476203
0.8	3.32	-0.521823
0.8	3.36	-0.559214
0.8	3.4	-0.587785
0.8	3.44	-0.607087
0.8	3.48	-0.616814
0.8	3.52	-0.616814
0.8	3.56	-0.607087
0.8	3.6	-0.587785
0.8	3.64	-0.559214
0.8	3.68	-0.521823
0.8	3.72	-0.476203
0.8	3.76	-0.423073
0.8	3.8	-0.363271
0.8	3.84	-0.29774
0.8	3.88	-0.227513
0.8	3.92	-0.153699
0.8	3.96	-0.0774602
0.8	4	-3.02739e-016
0.9	0	-0
0.9	0.04	-0.147338
0.9	0.08	-0.292352
0.9	0.12	-0.432756
0.9	0.16	-0.566335
0.9	0.2	-0.690983
0.9	0.24	-0.804733
0.9	0.28	-0.905793
0.9	0.32	-0.992567
0.9	0.36	-1.06369
0.9	0.4	-1.11803
0.9	0.44	-1.15475
0.9	0.48	-1.17325
0.9	0.52	-1.17325
0.9	0.56	-1.15475
0.9	0.6	-1.11803
0.9	0.64	-1.06369
0.9	0.68	-0.992567
0.9	0.72	-0.905793
0.9	0.76	-0.804733
0.9	0.8	-0.690983
