0	0	0
0	0.4	1.90211
0	0.8	1.17557
0	1.2	-1.17557
0	1.6	-1.90211
0	2	-4.89843e-016
0	2.4	1.90211
0	2.8	1.17557
0	3.2	-1.17557
0	3.6	-1.90211
0	4	0
0.1	0	0
0.1	0.4	1.90211
0.1	0.8	1.17557
0.1	1.2	-1.17557
0.1	1.6	-1.90211
0.1	2	-4.89843e-016
0.1	2.4	1.90211
0.1	2.8	1.17557
0.1	3.2	-1.17557
0.1	3.6	-1.90211
0.1	4	0
0.2	0	0
0.2	0.4	-4.01236
0.2	0.8	-2.47978
0.2	1.2	2.47978
0.2	1.6	4.01236
0.2	2	2.00816e-015
0.2	2.4	-4.01236
0.2	2.8	-2.47978
0.2	3.2	2.47978
0.2	3.6	4.01236
0.2	4	0
0.3	0	0
0.3	0.4	-2.25966
0.3	0.8	-1.39655
0.3	1.2	1.39655
0.3	1.6	2.25966
0.3	2	-1.89497e-015
0.3	2.4	-2.25966
0.3	2.8	-1.39655
0.3	3.2	1.39655
0.3	3.6	2.25966
0.3	4	0
0.4	0	0
0.4	0.4	-0.726543
0.4	0.8	-0.449028
0.4	1.2	0.449028
0.4	1.6	0.726543
0.4	2	1.7306e-015
0.4	2.4	-0.726543
0.4	2.8	-0.449028
0.4	3.2	0.449028
0.4	3.6	0.726543
0.4	4	0
0.5	0	0
0.5	0.4	1.17231
0.5	0.8	0.724528
0.5	1.2	-0.724528
0.5	1.6	-1.17231
0.5	2	4.85939e-016
0.5	2.4	1.17231
0.5	2.8	0.724528
0.5	3.2	-0.724528
0.5	3.6	-1.17231
0.5	4	0
0.6	0	0
0.6	0.4	2.4749
0.6	0.8	1.52957
0.6	1.2	-1.52957
0.6	1.6	-2.4749
0.6	2	-1.51032e-014
0.6	2.4	2.4749
0.6	2.8	1.52957
0.6	3.2	-1.52957
0.6	3.6	-2.4749
0.6	4	0
0.7	0	0
0.7	0.4	1.23744
0.7	0.8	0.764779
0.7	1.2	-0.764779
0.7	1.6	-1.23744
0.7	2	1.00979e-014
0.7	2.4	1.23744
0.7	2.8	0.764779
0.7	3.2	-0.764779
0.7	3.6	-1.23744
0.7	4	0
0.8	0	0
0.8	0.4	-0.726543
0.8	0.8	-0.449028
0.8	1.2	0.449028
0.8	1.6	0.726543
0.8	2	-2.04415e-015
0.8	2.4	-0.726543
0.8	2.8	-0.449028
0.8	3.2	0.449028
0.8	3.6	0.726543
0.8	4	0
0.9	0	0
0.9	0.4	-2.1392
0.9	0.8	-1.3221
0.9	1.2	1.3221
0.9	1.6	2.1392
0.9	2	-2.23836e-015
0.9	2.4	-2.1392
0.9	2.8	-1.3221
0.9	3.2	1.3221
0.9	3.6	2.1392
0.9	4	0
1	0	0
1	0.4	-2.0039
1	0.8	-1.23848
1	1.2	1.23848
1	1.6	2.0039
1	2	-6.84999e-016
1	2.4	-2.0039
1	2.8	-1.23848
1	3.2	1.23848
1	3.6	2.0039
1	4	0
1.1	0	0
1.1	0.4	-0.413721
1.1	0.8	-0.255694
1.1	1.2	0.255694
1.1	1.6	0.413721
1.1	2	1.00279e-015
1.1	2.4	-0.413721
1.1	2.8	-0.255694
1.1	3.2	0.255694
1.1	3.6	0.413721
1.1	4	0
1.2	0	0
1.2	0.4	1.90211
1.2	0.8	1.17557
1.2	1.2	-1.17557
1.2	1.6	-1.90211
1.2	2	1.7306e-015
1.2	2.4	1.90211
1.2	2.8	1.17557
1.2	3.2	-1.17557
1.2	3.6	-1.90211
1.2	4	0
1.3	0	0
1.3	0.4	2.24931
1.3	0.8	1.39015
1.3	1.2	-1.39015
1.3	1.6	-2.24931
1.3	2	8.82185e-016
1.3	2.4	2.24931
1.3	2.8	1.39015
1.3	3.2	-1.39015
1.3	3.6	-2.24931
1.3	4	0
1.4	0	0
1.4	0.4	0.971763
1.4	0.8	0.600582
1.4	1.2	-0.600582
1.4	1.6	-0.971763
1.4	2	1.02754e-015
1.4	2.4	0.971763
1.4	2.8	0.600582
1.4	3.2	-0.600582
1.4	3.6	-0.971763
1.4	4	0
1.5	0	0
1.5	0.4	-0.998325
1.5	0.8	-0.616999
1.5	1.2	0.616999
1.5	1.6	0.998325
1.5	2	3.88361e-016
1.5	2.4	-0.998325
1.5	2.8	-0.616999
1.5	3.2	0.616999
1.5	3.6	0.998325
1.5	4	0
1.6	0	0
1.6	0.4	-2.20802
1.6	0.8	-1.36463
1.6	1.2	1.36463
1.6	1.6	2.20802
1.6	2	-1.67233e-015
1.6	2.4	-2.20802
1.6	2.8	-1.36463
1.6	3.2	1.36463
1.6	3.6	2.20802
1.6	4	0
1.7	0	0
1.7	0.4	-1.76061
1.7	0.8	-1.08812
1.7	1.2	1.08812
1.7	1.6	1.76061
1.7	2	-1.16895e-015
1.7	2.4	-1.76061
1.7	2.8	-1.08812
1.7	3.2	1.08812
1.7	3.6	1.76061
1.7	4	0
1.8	0	0
1.8	0.4	0.451596
1.8	0.8	0.279102
1.8	1.2	-0.279102
1.8	1.6	-0.451596
1.8	2	-2.52907e-017
1.8	2.4	0.451596
1.8	2.8	0.279102
1.8	3.2	-0.279102
1.8	3.6	-0.451596
1.8	4	0
1.9	0	0
1.9	0.4	2.02997
1.9	0.8	1.25459
1.9	1.2	-1.25459
1.9	1.6	-2.02997
1.9	2	-1.24132e-015
1.9	2.4	2.02997
1.9	2.8	1.25459
1.9	3.2	-1.25459
1.9	3.6	-2.02997
1.9	4	0
2	0	0
2	0.4	2.09058
2	0.8	1.29205
2	1.2	-1.29205
2	1.6	-2.09058
2	2	1.93205e-016
2	2.4	2.09058
2	2.8	1.29205
2	3.2	-1.29205
2	3.6	-2.09058
2	4	0
2.1	0	0
2.1	0.4	0.593668
2.1	0.8	0.366907
2.1	1.2	-0.366907
2.1	1.6	-0.593668
2.1	2	9.39594e-016
2.1	2.4	0.593668
2.1	2.8	0.366907
2.1	3.2	-0.366907
2.1	3.6	-0.593668
2.1	4	0
2.2	0	0
2.2	0.4	-1.33611
2.2	0.8	-0.82576
2.2	1.2	0.82576
2.2	1.6	1.33611
2.2	2	2.56474e-016
2.2	2.4	-1.33611
2.2	2.8	-0.82576
2.2	3.2	0.82576
2.2	3.6	1.33611
2.2	4	0
2.3	0	0
2.3	0.4	-2.24754
2.3	0.8	-1.38905
2.3	1.2	1.38905
2.3	1.6	2.24754
2.3	2	2.19381e-016
2.3	2.4	-2.24754
2.3	2.8	-1.38905
2.3	3.2	1.38905
2.3	3.6	2.24754
2.3	4	0
2.4	0	0
2.4	0.4	-1.15576
2.4	0.8	-0.714297
2.4	1.2	0.714297
2.4	1.6	1.15576
2.4	2	1.95142e-015
2.4	2.4	-1.15576
2.4	2.8	-0.714297
2.4	3.2	0.714297
2.4	3.6	1.15576
2.4	4	0
2.5	0	0
2.5	0.4	0.816812
2.5	0.8	0.504818
2.5	1.2	-0.504818
2.5	1.6	-0.816812
2.5	2	1.60656e-015
2.5	2.4	0.816812
2.5	2.8	0.504818
2.5	3.2	-0.504818
2.5	3.6	-0.816812
2.5	4	0
2.6	0	0
2.6	0.4	2.16396
2.6	0.8	1.3374
2.6	1.2	-1.3374
