100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 
50 74.9375 84.7576 89.343 91.8253 93.3315 94.3242 95.018 95.5239 95.9041 96.1964 96.4248 96.6054 96.7494 96.8648 96.9574 97.0317 97.0911 97.1383 97.1754 97.204 97.2257 97.2416 97.2525 97.2594 97.263 97.2637 97.2622 97.2587 97.2538 97.2477 97.2406 97.2328 97.2245 97.2159 97.207 97.198 97.189 97.18 97.171 97.1621 97.1534 97.1448 97.1362 97.1278 97.1194 97.1111 97.1028 97.0944 97.086 97.0774 97.0686 97.0596 97.0502 97.0405 97.0302 97.0194 97.008 96.9958 96.9827 96.9685 96.9533 96.9367 96.9186 96.8989 96.8772 96.8534 96.8271 96.7981 96.7659 96.7302 96.6904 96.6461 96.5966 96.5413 96.4792 96.4096 96.3311 96.2427 96.1426 96.0292 95.9 95.7526 95.5834 95.3885 95.1625 94.8987 94.5885 94.22 93.7774 93.2384 92.5711 91.7273 90.6317 89.1597 87.0896 83.9923 78.9425 69.6862 49.9605 0 
50 64.9922 74.7498 80.7892 84.6267 87.1765 88.9472 90.2241 91.1734 91.8961 92.4567 92.8974 93.2475 93.5275 93.7523 93.9331 94.0783 94.1944 94.2867 94.3591 94.4151 94.4573 94.488 94.5091 94.5223 94.5288 94.5297 94.5262 94.5189 94.5088 94.4962 94.4819 94.4662 94.4494 94.432 94.4142 94.3961 94.378 94.3599 94.3419 94.3242 94.3067 94.2894 94.2724 94.2555 94.2388 94.2222 94.2056 94.1889 94.1721 94.155 94.1375 94.1195 94.1009 94.0814 94.061 94.0395 94.0167 93.9924 93.9663 93.9382 93.9079 93.8749 93.839 93.7997 93.7566 93.7092 93.657 93.5993 93.5353 93.4643 93.3854 93.2974 93.1991 93.0893 92.9661 92.8279 92.6723 92.497 92.2987 92.074 91.8184 91.5268 91.1927 90.808 90.3627 89.844 89.2351 88.5141 87.6511 86.6053 85.3186 83.7062 81.6398 78.9173 75.2066 69.937 62.0914 49.8419 30.1557 0 
50 60.2817 68.4603 74.4371 78.7159 81.8007 84.0639 85.7577 87.0494 88.0505 88.8367 89.4607 89.9596 90.3606 90.6838 90.9444 91.154 91.3217 91.4549 91.5594 91.6399 91.7003 91.7441 91.7738 91.7918 91.8 91.8003 91.7939 91.7821 91.7661 91.7466 91.7245 91.7005 91.675 91.6486 91.6216 91.5942 91.5669 91.5396 91.5126 91.486 91.4597 91.4338 91.4083 91.3831 91.3581 91.3333 91.3085 91.2836 91.2585 91.233 91.2069 91.1801 91.1523 91.1233 91.093 91.061 91.027 90.9908 90.952 90.9102 90.8651 90.8161 90.7627 90.7043 90.6403 90.57 90.4924 90.4067 90.3118 90.2065 90.0894 89.9589 89.8133 89.6505 89.4681 89.2635 89.0334 88.7741 88.4812 88.1496 87.7728 87.3435 86.8524 86.2881 85.6365 84.8794 83.994 82.95 81.7077 80.2131 78.3919 76.1393 73.304 69.6632 64.8826 58.4578 49.6442 37.4342 20.8203 0 
50 57.6743 64.3725 69.7829 73.9992 77.2465 79.75 81.6934 83.2159 84.4196 85.3791 86.1489 86.7697 87.2717 87.678 88.0066 88.2714 88.4835 88.6518 88.7835 88.8847 88.9602 89.0141 89.0501 89.071 89.0793 89.0774 89.0669 89.0496 89.0268 88.9997 88.9692 88.9363 88.9016 88.8657 88.8292 88.7924 88.7556 88.7191 88.683 88.6474 88.6124 88.5779 88.5439 88.5104 88.4773 88.4443 88.4115 88.3785 88.3453 88.3115 88.277 88.2416 88.2049 88.1666 88.1266 88.0843 88.0395 87.9918 87.9406 87.8856 87.8261 87.7616 87.6913 87.6145 87.5304 87.4379 87.3359 87.2233 87.0987 86.9604 86.8067 86.6355 86.4446 86.2312 85.9924 85.7246 85.4236 85.0848 84.7026 84.2702 83.7799 83.2221 82.5854 81.8557 81.0155 80.0433 78.9113 77.5843 76.0165 74.1475 71.8966 69.1549 65.7737 61.5489 56.2026 49.3674 40.5934 29.4304 15.6914 0 
50 56.0431 61.5726 66.3229 70.2515 73.4362 75.9961 78.0501 79.7013 81.033 82.111 82.9863 83.6985 84.2783 84.75 85.1327 85.4416 85.6891 85.8853 86.0383 86.1551 86.2415 86.3022 86.3414 86.3627 86.369 86.363 86.3469 86.3226 86.2918 86.256 86.2163 86.1738 86.1293 86.0836 86.0372 85.9906 85.9442 85.8982 85.8529 85.8083 85.7645 85.7214 85.6791 85.6374 85.5962 85.5553 85.5146 85.4737 85.4326 85.3908 85.3482 85.3043 85.259 85.2118 85.1623 85.1102 85.055 84.9961 84.9332 84.8654 84.7922 84.7129 84.6265 84.5321 84.4288 84.3152 84.1901 84.052 83.8992 83.7298 83.5415 83.332 83.0984 82.8375 82.5457 82.2187 81.8517 81.439 80.974 80.4488 79.8544 79.1796 78.4113 77.5336 76.5268 75.3668 74.0236 72.4595 70.6266 68.4637 65.8921 62.8102 59.087 54.556 49.0116 42.216 33.9314 24.0027 12.515 0 
50 54.9253 59.5518 63.6845 67.2477 70.2508 72.748 74.8097 76.506 77.9002 79.0457 79.9868 80.7596 81.3931 81.911 82.3325 82.6732 82.9461 83.1619 83.3293 83.4561 83.5484 83.6118 83.6508 83.6694 83.671 83.6587 83.635 83.6021 83.562 83.5162 83.4662 83.4132 83.3582 83.302 83.2453 83.1886 83.1323 83.0767 83.022 82.9683 82.9158 82.8642 82.8136 82.7639 82.7148 82.6662 82.6178 82.5693 82.5205 82.471 82.4205 82.3686 82.315 82.2592 82.2008 82.1392 82.0741 82.0047 81.9304 81.8507 81.7645 81.6711 81.5696 81.4587 81.3374 81.2041 81.0574 80.8954 80.7164 80.5179 80.2976 80.0525 79.7794 79.4747 79.1341 78.7529 78.3255 77.8455 77.3055 76.6968 76.0091 75.2306 74.3468 73.3406 72.1912 70.8735 69.3569 67.6035 65.5666 63.1886 60.398 57.1067 53.2081 48.5765 43.0717 36.5534 28.9136 20.1339 10.366 0 
50 54.1065 58.0249 61.6156 64.804 67.5713 69.9356 71.9345 73.613 75.0159 76.1848 77.1558 77.9599 78.6235 79.1684 79.613 79.9727 80.2603 80.4867 80.6611 80.7914 80.8844 80.9457 80.9805 80.993 80.987 80.9658 80.9323 80.8889 80.8377 80.7806 80.7192 80.6547 80.5884 80.521 80.4534 80.3862 80.3197 80.2542 80.1901 80.1274 80.066 80.0061 79.9474 79.8897 79.833 79.7768 79.721 79.6652 79.609 79.5521 79.4941 79.4346 79.3731 79.3092 79.2423 79.1719 79.0974 79.0181 78.9333 78.8422 78.744 78.6376 78.522 78.3959 78.2578 78.1064 77.9398 77.756 77.5529 77.328 77.0784 76.8009 76.4921 76.1477 75.7632 75.3333 74.8519 74.312 73.7057 73.0236 72.2549 71.3869 70.4047 69.2907 68.0239 66.5793 64.9269 63.0308 60.8478 58.3262 55.4044 52.0105 48.0623 43.4703 38.1453 32.0124 25.0357 17.2534 8.81495 0 
50 53.4757 56.8256 59.9489 62.7814 65.2948 67.4885 69.3798 70.9954 72.3659 73.5217 74.4915 75.3009 75.9726 76.5262 76.9785 77.3442 77.6356 77.8635 78.037 78.1641 78.2519 78.3062 78.3324 78.3351 78.3182 78.2853 78.2395 78.1834 78.1193 78.0494 77.9752 77.8981 77.8195 77.7403 77.6613 77.583 77.506 77.4305 77.3568 77.2849 77.2149 77.1467 77.08 77.0147 76.9505 76.8871 76.8242 76.7614 76.6983 76.6344 76.5693 76.5026 76.4337 76.3622 76.2873 76.2086 76.1254 76.0369 75.9424 75.841 75.7317 75.6134 75.4849 75.3449 75.1918 75.0239 74.8393 74.6359 74.4113 74.1627 73.887 73.5808 73.2403 72.8609 72.4378 71.9652 71.4367 70.845 70.1817 69.437 68.5999 67.6573 66.5944 65.3935 64.0343 62.4927 60.7407 58.7451 56.4677 53.8639 50.883 47.4686 43.5601 39.0972 34.0269 28.3151 21.9635 15.029 7.64041 0 
50 52.9706 55.8531 58.5731 61.0778 63.3379 65.3438 67.1007 68.623 69.9304 71.0447 71.9876 72.7796 73.4398 73.9851 74.4307 74.79 75.0745 75.2946 75.4592 75.5763 75.6528 75.6949 75.7079 75.6967 75.6654 75.6177 75.5569 75.4858 75.4069 75.3224 75.2339 75.1431 75.0513 74.9594 74.8683 74.7786 74.6907 74.605 74.5217 74.4407 74.3621 74.2857 74.2112 74.1386 74.0673 73.997 73.9274 73.858 73.7883 73.7179 73.6462 73.5728 73.497 73.4184 73.3362 73.2499 73.1587 73.0619 72.9585 72.8477 72.7283 72.5993 72.4594 72.3069 72.1405 71.9581 71.7577 71.5371 71.2937 71.0244 70.7261 70.3951 70.0273 69.6179 69.1618 68.653 68.0848 67.4497 66.739 65.9429 65.0503 64.0482 62.922 61.6548 60.2272 58.6167 56.7979 54.7413 52.4139 49.7787 46.7952 43.4206 39.6123 35.3316 30.5499 25.2575 19.474 13.2588 6.71769 0 
