50 58.5281 66.8636 74.8377 82.322 89.2335 95.5322 101.212 106.293 110.81 114.805 118.328 121.424 124.14 126.517 128.595 130.408 131.986 133.358 134.548 135.577 136.466 137.23 137.886 138.446 138.923 139.327 139.668 139.953 140.192 140.389 140.55 140.681 140.786 140.869 140.932 140.979 141.011 141.031 141.04 141.04 141.031 141.014 140.989 140.958 140.919 140.874 140.822 140.763 140.696 140.622 140.539 140.447 140.345 140.232 140.108 139.972 139.822 139.656 139.474 139.273 139.051 138.806 138.536 138.238 137.908 137.542 137.136 136.686 136.186 135.63 135.012 134.323 133.556 132.7 131.745 130.679 129.488 128.157 126.669 125.004 123.14 121.053 118.714 116.091 113.149 109.847 106.139 101.974 97.298 92.0496 86.1666 79.5864 72.251 64.1143 55.1511 45.3694 34.823 23.6226 11.9399 0 
50 57.558 64.9715 72.1105 78.871 85.1795 90.9929 96.2948 101.089 105.395 109.24 112.658 115.686 118.359 120.713 122.779 124.588 126.169 127.546 128.741 129.777 130.67 131.439 132.097 132.658 133.135 133.538 133.876 134.158 134.392 134.584 134.74 134.866 134.965 135.042 135.1 135.141 135.169 135.184 135.188 135.183 135.169 135.148 135.119 135.084 135.041 134.992 134.935 134.871 134.799 134.719 134.63 134.532 134.423 134.304 134.172 134.027 133.867 133.692 133.499 133.286 133.052 132.794 132.509 132.195 131.848 131.463 131.037 130.565 130.041 129.458 128.811 128.091 127.288 126.395 125.399 124.288 123.049 121.667 120.123 118.401 116.477 114.329 111.929 109.249 106.256 102.913 99.1811 95.0169 90.3749 85.2076 79.4677 73.1109 66.0998 58.4097 50.0357 41.0001 31.3608 21.2158 10.7044 0 
50 56.7325 63.3538 69.7619 75.872 81.6204 86.9652 91.8846 96.3736 100.44 104.101 107.38 110.303 112.899 115.195 117.22 118.998 120.555 121.914 123.095 124.118 125 125.758 126.405 126.956 127.421 127.813 128.14 128.411 128.633 128.815 128.961 129.076 129.166 129.235 129.284 129.318 129.338 129.347 129.345 129.335 129.316 129.29 129.257 129.217 129.17 129.116 129.055 128.987 128.91 128.825 128.731 128.627 128.513 128.387 128.248 128.096 127.929 127.745 127.543 127.321 127.077 126.808 126.512 126.186 125.825 125.426 124.985 124.496 123.954 123.352 122.683 121.94 121.113 120.192 119.167 118.026 116.754 115.337 113.758 111.998 110.038 107.856 105.425 102.721 99.7124 96.3686 92.6555 88.5373 83.9771 78.9382 73.3858 67.2897 60.6275 53.3892 45.5817 37.2346 28.4041 19.1754 9.66207 0 
50 56.0184 61.9492 67.7112 73.2348 78.465 83.363 87.9049 92.0806 95.8908 99.3446 102.457 105.248 107.738 109.95 111.906 113.629 115.14 116.46 117.608 118.6 119.455 120.187 120.811 121.338 121.782 122.153 122.46 122.712 122.916 123.081 123.211 123.313 123.39 123.446 123.484 123.508 123.52 123.52 123.512 123.495 123.47 123.439 123.401 123.357 123.306 123.248 123.183 123.11 123.03 122.941 122.842 122.733 122.614 122.483 122.338 122.18 122.007 121.817 121.608 121.379 121.127 120.85 120.546 120.21 119.84 119.431 118.98 118.48 117.926 117.312 116.63 115.873 115.031 114.094 113.053 111.894 110.604 109.169 107.572 105.796 103.823 101.63 99.1957 96.4957 93.5041 90.1935 86.5351 82.4996 78.0579 73.1822 67.8476 62.0346 55.7314 48.9377 41.6674 33.9526 25.8456 17.4198 8.76839 0 
50 55.3918 60.7133 65.8989 70.8908 75.6419 80.1167 84.2914 88.1531 91.6979 94.9293 97.8566 100.493 102.855 104.959 106.826 108.472 109.917 111.179 112.274 113.221 114.033 114.725 115.312 115.805 116.216 116.556 116.834 117.06 117.24 117.382 117.491 117.574 117.633 117.674 117.699 117.711 117.712 117.703 117.686 117.662 117.632 117.595 117.552 117.503 117.448 117.386 117.318 117.242 117.158 117.065 116.963 116.85 116.727 116.591 116.443 116.28 116.102 115.906 115.693 115.458 115.202 114.92 114.61 114.269 113.894 113.48 113.023 112.518 111.959 111.339 110.652 109.89 109.043 108.102 107.056 105.893 104.6 103.162 101.566 99.7928 97.8259 95.6457 93.2317 90.5624 87.615 84.366 80.7917 76.8681 72.5728 67.885 62.7878 57.2695 51.326 44.9627 38.1977 31.0628 23.6058 15.8896 7.99173 0 
50 54.8353 59.6135 64.2804 68.7878 73.0951 77.1704 80.991 84.5426 87.8184 90.8181 93.5467 96.013 98.2288 100.208 101.965 103.516 104.877 106.063 107.091 107.975 108.73 109.369 109.906 110.353 110.721 111.021 111.262 111.453 111.602 111.715 111.798 111.857 111.896 111.919 111.927 111.925 111.913 111.894 111.868 111.836 111.799 111.756 111.709 111.656 111.597 111.532 111.461 111.382 111.295 111.199 111.094 110.979 110.852 110.713 110.561 110.395 110.213 110.015 109.798 109.561 109.301 109.017 108.705 108.363 107.986 107.572 107.115 106.61 106.052 105.434 104.75 103.992 103.149 102.214 101.175 100.021 98.7391 97.3154 95.7353 93.9832 92.0424 89.8952 87.5232 84.9071 82.0274 78.864 75.3974 71.6085 67.4801 62.9973 58.1492 52.9298 47.3401 41.3896 35.0977 28.4953 21.625 14.5413 7.30889 0 
50 54.3361 58.6249 62.8214 66.8848 70.7801 74.4789 77.9597 81.2078 84.2149 86.9781 89.4991 91.7835 93.8396 95.6779 97.3104 98.7502 100.011 101.107 102.051 102.859 103.542 104.115 104.591 104.98 105.294 105.544 105.74 105.889 105.999 106.077 106.13 106.161 106.176 106.176 106.166 106.148 106.123 106.092 106.056 106.016 105.971 105.923 105.871 105.814 105.752 105.685 105.611 105.53 105.441 105.343 105.236 105.118 104.989 104.848 104.694 104.526 104.342 104.142 103.924 103.686 103.426 103.142 102.831 102.49 102.117 101.706 101.254 100.755 100.205 99.5963 98.9229 98.1766 97.349 96.4304 95.4105 94.2779 93.0204 91.6247 90.077 88.3623 86.4652 84.3695 82.0586 79.5156 76.7234 73.6653 70.3253 66.6884 62.7417 58.475 53.8818 48.9603 43.7151 38.1578 32.3083 26.1955 19.8577 13.3418 6.7025 0 
50 53.8841 57.7285 61.4954 65.15 68.6618 72.0054 75.161 78.114 80.8553 83.3802 85.6882 87.7824 89.6683 91.3538 92.8486 94.1635 95.3102 96.301 97.1486 97.8657 98.4652 98.9597 99.3613 99.6817 99.9322 100.123 100.264 100.363 100.428 100.466 100.482 100.482 100.468 100.445 100.414 100.378 100.338 100.294 100.248 100.199 100.148 100.094 100.038 99.9774 99.913 99.8434 99.7678 99.6853 99.5951 99.4961 99.3875 99.2685 99.1382 98.9958 98.8405 98.6714 98.4873 98.2871 98.0694 97.8325 97.5746 97.2935 96.9866 96.6512 96.284 95.8813 95.4389 94.9521 94.4155 93.8232 93.1682 92.4431 91.6394 90.7479 89.7582 88.6595 87.4397 86.0862 84.5856 82.9239 81.0866 79.0591 76.8262 74.3732 71.6853 68.7486 65.5501 62.0781 58.3234 54.2793 49.9425 45.3147 40.4023 35.2182 29.7821 24.1208 18.2684 12.2657 6.15932 0 
50 53.4717 56.9097 60.2818 63.558 66.7116 69.72 72.5648 75.232 77.712 79.9991 82.0913 83.9894 85.6972 87.2205 88.5667 89.745 90.7653 91.6386 92.3764 92.9906 93.4933 93.8968 94.2129 94.4535 94.6296 94.7516 94.8292 94.871 94.8845 94.8763 94.8518 94.8156 94.771 94.721 94.6675 94.6121 94.5556 94.4988 94.4419 94.3847 94.327 94.2683 94.2079 94.1451 94.0788 94.0081 93.9318 93.8489 93.7582 93.6589 93.5498 93.4303 93.2995 93.1567 93.0012 92.8321 92.6487 92.4498 92.2342 92.0003 91.7465 91.4708 91.1708 90.8439 90.4869 90.0965 89.6687 89.1989 88.6822 88.1126 87.4837 86.7882 86.0178 85.1634 84.2151 83.1621 81.9927 80.6947 79.2552 77.661 75.8984 73.9539 71.814 69.4656 66.8961 64.0937 61.0482 57.7507 54.1946 50.376 46.2945 41.9535 37.3611 32.5307 27.4811 22.2372 16.8293 11.2933 5.66909 0 
50 53.0929 56.1569 59.1641 62.0885 64.9067 67.5982 70.1461 72.5372 74.7616 76.8131 78.6883 80.3869 81.9108 83.2641 84.4529 85.4844 86.3674 87.1117 87.7278 88.2269 88.6207 88.9212 89.1403 89.2897 89.381 89.4247 89.4305 89.4074 89.3627 89.3029 89.2331 89.1575 89.0792 89.0004 88.9227 88.8472 88.7742 88.704 88.6364 88.5709 88.5071 88.444 88.3807 88.3162 88.2492 88.1784 88.1025 88.0202 87.9302 87.8313 87.7226 87.6033 87.4727 87.3302 87.1753 87.0073 86.8255 86.6292 86.4171 86.188 85.9404 85.6724 85.3819 85.0665 84.7233 84.3491 83.9404 83.4928 83.0016 82.4614 81.8659 81.2081 80.48 79.6729 78.7767 77.7811 76.6744 75.4448 74.0797 72.5664 70.892 69.0441 67.0104 64.7791 62.3396 59.6821 56.7983 53.6818 50.3282 46.7357 42.9059 38.8437 34.558 30.0623 25.3745 20.5175 15.5185 10.409 5.22376 0 
50 52.7429 55.4608 58.1292 60.7254 63.2284 65.6199 67.8843 70.009 71.9842 73.8032 75.462 76.959 78.2949 79.4724 80.4962 81.3723 82.1083 82.713 83.1962 83.5685 83.8415 84.0269 84.1372 84.1842 84.18 84.1355 84.061 83.9653 83.856 83.7394 83.6202 83.5022 83.3878 83.2787 83.1759 83.0796 82.99 82.9065 82.8287 82.7556 82.6864 82.6199 82.5548 82.4898 82.4233 82.3538 82.2796 82.1992 82.1109 82.0136 81.9061 81.7877 81.6579 81.5162 81.3624 81.1962 81.017 80.8242 80.617 80.3943 80.1547 79.8966 79.618 79.3169 78.9906 78.6364 78.2508 77.8302 77.3701 76.8654 76.3104 75.6983 75.0215 74.2712 73.4379 72.511 71.4791 70.3303 69.0523 67.6327 66.0593 64.3202 62.4042 60.301 58.0011 55.4967 52.7812 49.85 46.7005 43.3329 39.7498 35.9573 31.9649 27.7859 23.4372 18.9398 14.3183 9.60048 4.81693 0 
50 52.418 54.8141 57.1666 59.4553 61.6616 63.7688 65.7623 67.6302 69.363 70.9537 72.3975 73.6922 74.8373 75.8345 76.6871 77.4003 77.9806 78.4359 78.7754 79.0095 79.1496 79.208 79.1972 79.1301 79.0192 78.8764 78.7125 78.5367 78.3567 78.1784 78.0063 77.8433 77.6911 77.5508 77.4224 77.3056 77.1996 77.1035 77.0162 76.9365 76.863 76.7943 76.7288 76.6648 76.6004 76.5339 76.463 76.3859 76.3007 76.206 76.1005 75.9835 75.8549 75.7144 75.5621 75.398 75.222 75.0337 74.8325 74.6175 74.3875 74.1411 73.8767 73.5924 73.286 72.9549 72.5964 72.2071 71.7831 71.3198 70.8119 70.2532 69.6363 68.9526 68.1927 67.3459 66.4007 65.3451 64.1666 62.8529 61.3922 59.7732 57.9853 56.0194 53.8672 51.5224 48.9798 46.2364 43.2911 40.1454 36.8031 33.2709 29.5586 25.6791 21.6485 17.4861 13.2143 8.85772 4.44348 0 
50 52.1152 54.2108 56.2678 58.2678 60.194 62.0312 63.7658 65.3865 66.884 68.2509 69.4823 70.5749 71.5276 72.3411 73.0176 73.5613 73.9778 74.2744 74.4599 74.5445 74.5397 74.4582 74.3135 74.1197 73.8903 73.6385 73.3759 73.1124 72.8556 72.6113 72.3832 72.1734 71.9827 71.811 71.6573 71.5206 71.3992 71.2917 71.1962 71.1112 71.0349 70.9655 70.9013 70.8401 70.7799 70.7182 70.6527 70.5807 70.5002 70.4091 70.3063 70.1911 70.0637 69.9243 69.7735 69.6118 69.4394 69.2562 69.0618 68.8556 68.6366 68.4036 68.1553 67.89 67.6059 67.301 66.9728 66.6187 66.2353 65.8188 65.3644 64.8664 64.3178 63.7103 63.0344 62.2792 61.4328 60.4826 59.416 58.2202 56.8835 55.3949 53.7445 51.9239 49.9261 47.7458 45.3792 42.8246 40.0822 37.1545 34.0462 30.7646 27.3194 23.7233 19.9916 16.1421 12.1949 8.17266 4.09926 0 
50 51.8319 53.6463 55.4258 57.154 58.8155 60.3962 61.8833 63.2661 64.5354 65.6838 66.7057 67.5976 68.3572 68.9845 69.4809 69.8494 70.095 70.2242 70.2454 70.1688 70.0063 69.7715 69.4791 69.1447 68.7839 68.4115 68.0403 67.6812 67.342 67.028 66.7418 66.4844 66.2553 66.053 65.8754 65.7202 65.5851 65.4677 65.3658 65.2771 65.1998 65.1316 65.0706 65.0145 64.9607 64.9064 64.8487 64.7842 64.7101 64.624 64.5244 64.411 64.2844 64.1456 63.9958 63.8362 63.6675 63.4897 63.3029 63.1065 62.8997 62.6816 62.4509 62.2064 61.9467 61.6702 61.3752 61.0595 60.7207 60.3557 59.9605 59.5301 59.0581 58.5365 57.9555 57.3038 56.5687 55.7367 54.7944 53.7285 52.5268 51.1784 49.6739 48.0057 46.1676 44.1554 41.9666 39.6006 37.0587 34.3443 31.4627 28.4217 25.2312 21.9033 18.4525 14.8955 11.2508 7.53872 3.78091 0 
50 51.5663 53.1166 54.6352 56.107 57.5179 58.8546 60.1052 61.2592 62.3077 63.243 64.0593 64.7523 65.3193 65.759 66.072 66.2605 66.3285 66.2819 66.1287 65.879 65.5454 65.1424 64.6867 64.1962 63.6892 63.183 62.6927 62.2302 61.8034 61.4167 61.0716 60.7672 60.5012 60.2703 60.071 59.8999 59.7533 59.6283 59.522 59.4318 59.3554 59.2906 59.2351 59.1865 59.142 59.0982 59.0514 58.9973 58.9321 58.8524 58.7564 58.6442 58.5172 58.3778 58.228 58.0699 57.9045 57.7324 57.5537 57.3678 57.1742 56.972 56.7603 56.538 56.3043 56.058 55.7982 55.5234 55.2323 54.9227 54.5917 54.2354 53.848 53.4219 52.9472 52.4117 51.8013 51.1012 50.2964 49.3725 48.3167 47.1179 45.7672 44.2573 42.5831 40.7416 38.7312 36.5525 34.2077 31.7011 29.0387 26.2284 23.2803 20.2061 17.0197 13.7366 10.374 6.95049 3.48566 0 
50 51.3166 52.6185 53.8913 55.121 56.2944 57.3991 58.4237 59.358 60.1931 60.9213 61.5363 62.0332 62.4085 62.6601 62.7876 62.7921 62.6766 62.4463 62.1085 61.6733 61.1538 60.566 59.9291 59.2642 58.5936 57.9386 57.3174 56.7434 56.2245 55.7639 55.3607 55.0116 54.7118 54.4559 54.2386 54.0548 53.9 53.7702 53.6621 53.5727 53.4995 53.4403 53.3928 53.3545 53.3225 53.293 53.2612 53.2217 53.1686 53.097 53.0046 52.8921 52.7626 52.6202 52.4687 52.3108 52.1483 51.9818 51.8115 51.6369 51.4573 51.2719 51.0801 50.8811 50.6744 50.4595 50.236 50.0038 49.7624 49.5111 49.2484 48.9718 48.6767 48.3561 47.9998 47.5943 47.1237 46.5705 45.9174 45.1484 44.2495 43.2095 42.0195 40.6731 39.1662 37.4966 35.6641 33.6704 31.5186 29.2137 26.7624 24.173 21.4554 18.6212 15.6836 12.6573 9.55823 6.40355 3.21125 0 
50 51.0816 52.1496 53.1905 54.1913 55.1396 56.0236 56.8324 57.5559 58.1853 58.7127 59.1313 59.4357 59.6214 59.6854 59.6262 59.4437 59.1396 58.7181 58.1856 57.5518 56.8303 56.0388 55.1994 54.3379 53.4825 52.6605 51.895 51.2015 50.5875 50.0537 49.5957 49.2067 48.8785 48.6031 48.3727 48.1808 48.0216 47.8905 47.7834 47.6973 47.6297 47.5783 47.5412 47.5162 47.5005 47.49 47.4789 47.4596 47.4234 47.3624 47.2729 47.1569 47.0209 46.8718 46.7157 46.5564 46.3959 46.2351 46.0736 45.9109 45.7461 45.5784 45.4072 45.232 45.0527 44.8694 44.6827 44.4934 44.3024 44.1107 43.919 43.7266 43.5309 43.326 43.1015 42.8422 42.5287 42.1398 41.6544 41.0541 40.3236 39.4511 38.4282 37.2495 35.9118 34.4144 32.7584 30.9463 28.9825 26.8728 24.6244 22.2458 19.7471 17.1396 14.4362 11.6507 8.79805 5.8942 2.9558 0 
50 50.8602 51.7077 52.5297 53.3142 54.0492 54.7234 55.3263 55.8481 56.2796 56.6129 56.8407 56.9568 56.9559 56.834 56.5881 56.2167 55.7202 55.1009 54.3639 53.5181 52.577 51.5596 50.4917 49.4055 48.3379 47.3259 46.4004 45.58 44.8703 44.2675 43.7618 43.341 42.9926 42.705 42.4683 42.274 42.1153 41.9866 41.8838 41.8036 41.7436 41.702 41.6775 41.6687 41.6733 41.6875 41.7047 41.7146 41.7031 41.6564 41.5675 41.442 41.2922 41.1305 40.9658 40.803 40.644 40.4889 40.337 40.187 40.0378 39.8884 39.7382 39.587 39.4349 39.2828 39.132 38.9846 38.843 38.7105 38.5903 38.4847 38.3943 38.3154 38.238 38.1442 38.0092 37.8054 37.5063 37.09 36.5396 35.8431 34.9929 33.9847 32.8172 31.491 30.0086 28.374 26.5925 24.6707 22.6164 20.4386 18.1474 15.7541 13.271 10.7112 8.08906 5.41942 2.71776 0 
50 50.6516 51.2911 51.9067 52.4866 53.0195 53.4946 53.9014 54.2304 54.4722 54.6186 54.6618 54.5948 54.4115 54.1065 53.6754 53.115 52.4235 51.6012 50.6511 49.5798 48.3998 47.1309 45.8023 44.4545 43.1376 41.905 40.8009 39.8476 39.0463 38.3843 37.8431 37.4029 37.0457 36.7562 36.5215 36.3317 36.1788 36.0569 35.9616 35.8896 35.839 35.8086 35.7983 35.8077 35.8364 35.882 35.938 35.9908 36.018 35.9927 35.8989 35.7512 35.5753 35.3923 35.2141 35.0459 34.8881 34.7397 34.5984 34.4623 34.3296 34.1992 34.0703 33.9427 33.8172 33.6949 33.578 33.4698 33.3746 33.2981 33.2468 33.2277 33.2462 33.3033 33.3908 33.4874 33.5586 33.5661 33.4755 33.2601 32.9017 32.3888 31.7154 30.8793 29.8812 28.7237 27.411 25.9485 24.3427 22.601 20.732 18.7449 16.65 14.4585 12.1822 9.83414 7.42758 4.97663 2.49582 0 
50 50.455 50.8985 51.3192 51.7059 52.0476 52.3339 52.5545 52.6997 52.7603 52.7275 52.593 52.3492 51.9888 51.505 50.892 50.1443 49.2577 48.2295 47.0593 45.7503 44.3117 42.7617 41.1321 39.4726 37.8529 36.3555 35.0505 33.9634 33.0829 32.3804 31.8232 31.3818 31.0313 30.7524 30.5298 30.3524 30.2114 30.1008 30.016 29.9542 29.9141 29.8954 29.8991 29.9274 29.9827 30.0662 30.1745 30.2925 30.3854 30.3975 30.284 30.0885 29.8657 29.6491 29.4526 29.2781 29.123 28.9832 28.8547 28.7342 28.6193 28.5085 28.4009 28.2966 28.1962 28.1015 28.0153 27.942 27.8876 27.8604 27.8712 27.9331 28.0596 28.2608 28.5347 28.8558 29.1718 29.4251 29.5694 29.5733 29.4182 29.095 28.6006 27.936 27.1047 26.1117 24.9633 23.6663 22.2287 20.6587 18.9655 17.1589 15.2492 13.2474 11.1655 9.01551 6.81048 4.56371 2.2889 0 
50 50.2699 50.5288 50.7658 50.9701 51.1313 51.2389 51.283 51.2537 51.1417 50.938 50.6336 50.2202 49.6893 49.033 48.2432 47.3125 46.2336 44.9999 43.6062 42.0503 40.3349 38.4723 36.4918 34.4508 32.4462 30.6135 29.0822 27.8724 26.9415 26.231 25.6877 25.2697 24.9454 24.6921 24.4931 24.3365 24.2137 24.1187 24.0473 23.9973 23.9677 23.9596 23.9755 24.0202 24.1008 24.2257 24.4011 24.6192 24.8338 24.9277 24.7513 24.4532 24.1497 23.8861 23.6689 23.491 23.3427 23.2155 23.1029 23.0004 22.9049 22.8145 22.7284 22.6464 22.5695 22.4996 22.4398 22.3953 22.3734 22.3847 22.4446 22.5738 22.7982 23.1456 23.6312 24.2296 24.8475 25.393 25.8038 26.0454 26.1029 25.9723 25.656 25.1594 24.4898 23.6552 22.664 21.5249 20.247 18.8397 17.3126 15.676 13.9404 12.1167 10.2166 8.25196 6.23513 4.17883 2.09606 0 
